time_id,deprivation_level,lsoa_code,crime_count
2018-07-01,Very Low,E01002355,2
2018-07-01,Very Low,E01002359,1
2018-07-01,Very Low,E01002360,16
2018-07-01,Very Low,E01002362,4
2018-07-01,Very Low,E01002364,4
2018-07-01,Very Low,E01002365,20
2018-07-01,Very Low,E01002366,6
2018-07-01,Very Low,E01002367,19
2018-07-01,Very Low,E01002372,9
2018-07-01,Very Low,E01002373,5
2018-07-01,Very Low,E01002376,2
2018-07-01,Very Low,E01002377,7
2018-07-01,Very Low,E01002378,7
2018-07-01,Very Low,E01002379,19
2018-07-01,Very Low,E01002381,4
2018-07-01,Very Low,E01002382,8
2018-07-01,Very Low,E01002383,12
2018-07-01,Very Low,E01002384,14
2018-07-01,Very Low,E01002385,8
2018-07-01,Very Low,E01002386,25
2018-07-01,Very Low,E01002387,5
2018-07-01,Very Low,E01002388,2
2018-07-01,Very Low,E01002389,4
2018-07-01,Very Low,E01002390,7
2018-07-01,Very Low,E01002391,6
2018-07-01,Very Low,E01002412,35
2018-07-01,Very Low,E01002414,30
2018-07-01,Very Low,E01002415,6
2018-07-01,Very Low,E01002416,1
2018-07-01,Very Low,E01002417,22
2018-07-01,Very Low,E01002418,5
2018-07-01,Very Low,E01002419,5
2018-07-01,Very Low,E01002420,7
2018-07-01,Very Low,E01002421,7
2018-07-01,Very Low,E01002423,18
2018-07-01,Very Low,E01002424,16
2018-07-01,Very Low,E01002427,2
2018-07-01,Very Low,E01002428,7
2018-07-01,Very Low,E01002430,7
2018-07-01,Very Low,E01002431,7
2018-07-01,Very Low,E01002432,22
2018-07-01,Very Low,E01002434,7
2018-07-01,Very Low,E01002435,1
2018-07-01,Very Low,E01002436,11
2018-07-01,Very Low,E01002437,4
2018-07-01,Very Low,E01002438,1
2018-07-01,Very Low,E01002450,15
2018-07-01,Very Low,E01002451,13
2018-07-01,Very Low,E01002452,5
2018-07-01,Very Low,E01002453,2
2018-07-01,Very Low,E01002458,8
2018-07-01,Very Low,E01002459,1
2018-07-01,Very Low,E01002460,11
2018-07-01,Very Low,E01002461,6
2018-07-01,Very Low,E01002462,3
2018-07-01,Very Low,E01002463,7
2018-07-01,Very Low,E01002464,4
2018-07-01,Very Low,E01002465,8
2018-07-01,Very Low,E01002466,7
2018-07-01,Very Low,E01002467,7
2018-07-01,Very Low,E01002468,8
2018-07-01,Very Low,E01002469,5
2018-07-01,Very Low,E01002470,17
2018-07-01,Very Low,E01002471,2
2018-07-01,Very Low,E01002472,13
2018-07-01,Very Low,E01002474,10
2018-07-01,Very Low,E01002476,6
2018-07-01,Very Low,E01002477,1
2018-07-01,Very Low,E01002478,9
2018-07-01,Very Low,E01002480,6
2018-07-01,Very Low,E01002482,5
2018-07-01,Very Low,E01002483,12
2018-07-01,Very Low,E01002494,3
2018-07-01,Very Low,E01002495,12
2018-07-01,Very Low,E01002498,6
2018-07-01,Very Low,E01002499,16
2018-07-01,Very Low,E01002509,4
2018-07-01,Very Low,E01002512,20
2018-07-01,Very Low,E01002513,2
2018-07-01,Very Low,E01002514,30
2018-07-01,Very Low,E01002516,5
2018-07-01,Very Low,E01002518,12
2018-07-01,Very Low,E01002534,5
2018-07-01,Very Low,E01002535,35
2018-07-01,Very Low,E01002536,14
2018-07-01,Very Low,E01002537,16
2018-07-01,Very Low,E01002538,20
2018-07-01,Very Low,E01002539,2
2018-07-01,Very Low,E01002569,7
2018-07-01,Very Low,E01002570,32
2018-07-01,Very Low,E01002571,9
2018-07-01,Very Low,E01002573,29
2018-07-01,Very Low,E01002574,15
2018-07-01,Very Low,E01002575,15
2018-07-01,Very Low,E01002577,15
2018-07-01,Very Low,E01002578,14
2018-07-01,Very Low,E01002579,3
2018-07-01,Very Low,E01002581,13
2018-07-01,Very Low,E01002582,10
2018-07-01,Very Low,E01002617,9
2018-07-01,Very Low,E01002655,8
2018-07-01,Very Low,E01002657,8
2018-07-01,Very Low,E01002658,6
2018-07-01,Very Low,E01002675,19
2018-07-01,Very Low,E01002678,53
2018-07-01,Very Low,E01002679,15
2018-07-01,Very Low,E01002683,17
2018-07-01,Very Low,E01002687,19
2018-07-01,Very Low,E01002690,5
2018-07-01,Very Low,E01002691,11
2018-07-01,Very Low,E01002700,13
2018-07-01,Very Low,E01002714,16
2018-07-01,Very Low,E01002747,36
2018-07-01,Very Low,E01002789,16
2018-07-01,Very Low,E01002791,29
2018-07-01,Very Low,E01002812,13
2018-07-01,Very Low,E01002813,9
2018-07-01,Very Low,E01002816,12
2018-07-01,Very Low,E01002817,21
2018-07-01,Very Low,E01002818,105
2018-07-01,Very Low,E01002819,69
2018-07-01,Very Low,E01002820,21
2018-07-01,Very Low,E01002821,37
2018-07-01,Very Low,E01002822,6
2018-07-01,Very Low,E01002824,11
2018-07-01,Very Low,E01002825,23
2018-07-01,Very Low,E01002826,42
2018-07-01,Very Low,E01002827,27
2018-07-01,Very Low,E01002835,54
2018-07-01,Very Low,E01002836,12
2018-07-01,Very Low,E01002837,6
2018-07-01,Very Low,E01002838,15
2018-07-01,Very Low,E01002859,51
2018-07-01,Very Low,E01002860,22
2018-07-01,Very Low,E01002863,8
2018-07-01,Very Low,E01002864,14
2018-07-01,Very Low,E01002865,5
2018-07-01,Very Low,E01002868,8
2018-07-01,Very Low,E01002871,28
2018-07-01,Very Low,E01002883,44
2018-07-01,Very Low,E01002887,12
2018-07-01,Very Low,E01002888,5
2018-07-01,Very Low,E01002889,60
2018-07-01,Very Low,E01002890,16
2018-07-01,Very Low,E01002891,11
2018-07-01,Very Low,E01002892,7
2018-07-01,Very Low,E01002895,20
2018-07-01,Very Low,E01002896,5
2018-07-01,Very Low,E01002898,11
2018-07-01,Very Low,E01002900,18
2018-07-01,Very Low,E01002902,44
2018-07-01,Very Low,E01002903,13
2018-07-01,Very Low,E01002911,32
2018-07-01,Very Low,E01002912,31
2018-07-01,Very Low,E01002914,32
2018-07-01,Very Low,E01002915,1
2018-07-01,Very Low,E01002916,7
2018-07-01,Very Low,E01002917,1
2018-07-01,Very Low,E01002918,6
2018-07-01,Very Low,E01002920,8
2018-07-01,Very Low,E01002922,5
2018-07-01,Very Low,E01002924,5
2018-07-01,Very Low,E01002925,10
2018-07-01,Very Low,E01002926,3
2018-07-01,Very Low,E01002927,11
2018-07-01,Very Low,E01002929,7
2018-07-01,Very Low,E01002930,30
2018-07-01,Very Low,E01002931,14
2018-07-01,Very Low,E01002934,6
2018-07-01,Very Low,E01002935,14
2018-07-01,Very Low,E01002937,8
2018-07-01,Very Low,E01002938,10
2018-07-01,Very Low,E01002939,13
2018-07-01,Very Low,E01002941,12
2018-07-01,Very Low,E01002942,6
2018-07-01,Very Low,E01002944,9
2018-07-01,Very Low,E01002945,7
2018-07-01,Very Low,E01002946,6
2018-07-01,Very Low,E01002947,5
2018-07-01,Very Low,E01002949,10
2018-07-01,Very Low,E01002951,6
2018-07-01,Very Low,E01002952,6
2018-07-01,Very Low,E01002953,7
2018-07-01,Very Low,E01002954,21
2018-07-01,Very Low,E01002956,3
2018-07-01,Very Low,E01002958,5
2018-07-01,Very Low,E01002959,8
2018-07-01,Very Low,E01002960,2
2018-07-01,Very Low,E01002961,2
2018-07-01,Very Low,E01002962,4
2018-07-01,Very Low,E01002963,10
2018-07-01,Very Low,E01002965,33
2018-07-01,Very Low,E01002966,12
2018-07-01,Very Low,E01002967,7
2018-07-01,Very Low,E01002971,16
2018-07-01,Very Low,E01002972,22
2018-07-01,Very Low,E01002974,8
2018-07-01,Very Low,E01002975,11
2018-07-01,Very Low,E01002976,1
2018-07-01,Very Low,E01002978,10
2018-07-01,Very Low,E01002979,3
2018-07-01,Very Low,E01002980,2
2018-07-01,Very Low,E01002981,4
2018-07-01,Very Low,E01002982,5
2018-07-01,Very Low,E01002983,6
2018-07-01,Very Low,E01002985,6
2018-07-01,Very Low,E01002986,5
2018-07-01,Very Low,E01002988,8
2018-07-01,Very Low,E01002989,14
2018-07-01,Very Low,E01002990,7
2018-07-01,Very Low,E01002991,4
2018-07-01,Very Low,E01002992,4
2018-07-01,Very Low,E01002993,6
2018-07-01,Very Low,E01002994,2
2018-07-01,Very Low,E01002995,4
2018-07-01,Very Low,E01002996,5
2018-07-01,Very Low,E01002997,6
2018-07-01,Very Low,E01003001,27
2018-07-01,Very Low,E01003004,7
2018-07-01,Very Low,E01003005,12
2018-07-01,Very Low,E01003006,6
2018-07-01,Very Low,E01003007,9
2018-07-01,Very Low,E01003008,3
2018-07-01,Very Low,E01003009,9
2018-07-01,Very Low,E01003010,14
2018-07-01,Very Low,E01003011,18
2018-07-01,Very Low,E01003013,114
2018-07-01,Very Low,E01003016,81
2018-07-01,Very Low,E01003027,4
2018-07-01,Very Low,E01003039,62
2018-07-01,Very Low,E01003064,7
2018-07-01,Very Low,E01003078,10
2018-07-01,Very Low,E01003138,7
2018-07-01,Very Low,E01003139,13
2018-07-01,Very Low,E01003152,20
2018-07-01,Very Low,E01003157,6
2018-07-01,Very Low,E01003158,6
2018-07-01,Very Low,E01003170,14
2018-07-01,Very Low,E01003199,29
2018-07-01,Very Low,E01003200,33
2018-07-01,Very Low,E01003202,11
2018-07-01,Very Low,E01003225,9
2018-07-01,Very Low,E01003232,10
2018-07-01,Very Low,E01003254,12
2018-07-01,Very Low,E01003270,5
2018-07-01,Very Low,E01003271,8
2018-07-01,Very Low,E01003283,20
2018-07-01,Very Low,E01003285,13
2018-07-01,Very Low,E01003287,9
2018-07-01,Very Low,E01003355,15
2018-07-01,Very Low,E01003356,22
2018-07-01,Very Low,E01003358,10
2018-07-01,Very Low,E01003360,25
2018-07-01,Very Low,E01003361,4
2018-07-01,Very Low,E01003362,12
2018-07-01,Very Low,E01003363,4
2018-07-01,Very Low,E01003364,6
2018-07-01,Very Low,E01003365,5
2018-07-01,Very Low,E01003369,12
2018-07-01,Very Low,E01003370,23
2018-07-01,Very Low,E01003371,8
2018-07-01,Very Low,E01003380,3
2018-07-01,Very Low,E01003381,4
2018-07-01,Very Low,E01003382,7
2018-07-01,Very Low,E01003383,32
2018-07-01,Very Low,E01003384,7
2018-07-01,Very Low,E01003385,8
2018-07-01,Very Low,E01003393,16
2018-07-01,Very Low,E01003395,12
2018-07-01,Very Low,E01003396,2
2018-07-01,Very Low,E01003397,4
2018-07-01,Very Low,E01003399,7
2018-07-01,Very Low,E01003400,8
2018-07-01,Very Low,E01003401,13
2018-07-01,Very Low,E01003402,9
2018-07-01,Very Low,E01003403,7
2018-07-01,Very Low,E01003404,3
2018-07-01,Very Low,E01003407,23
2018-07-01,Very Low,E01003408,8
2018-07-01,Very Low,E01003414,9
2018-07-01,Very Low,E01003416,10
2018-07-01,Very Low,E01003417,11
2018-07-01,Very Low,E01003418,2
2018-07-01,Very Low,E01003419,12
2018-07-01,Very Low,E01003420,5
2018-07-01,Very Low,E01003421,1
2018-07-01,Very Low,E01003422,7
2018-07-01,Very Low,E01003423,11
2018-07-01,Very Low,E01003424,3
2018-07-01,Very Low,E01003425,3
2018-07-01,Very Low,E01003426,5
2018-07-01,Very Low,E01003427,44
2018-07-01,Very Low,E01003428,7
2018-07-01,Very Low,E01003434,19
2018-07-01,Very Low,E01003442,7
2018-07-01,Very Low,E01003443,7
2018-07-01,Very Low,E01003444,4
2018-07-01,Very Low,E01003445,10
2018-07-01,Very Low,E01003446,14
2018-07-01,Very Low,E01003451,3
2018-07-01,Very Low,E01003454,10
2018-07-01,Very Low,E01003455,13
2018-07-01,Very Low,E01003456,69
2018-07-01,Very Low,E01003457,4
2018-07-01,Very Low,E01003458,12
2018-07-01,Very Low,E01003460,11
2018-07-01,Very Low,E01003461,14
2018-07-01,Very Low,E01003462,12
2018-07-01,Very Low,E01003463,3
2018-07-01,Very Low,E01003464,15
2018-07-01,Very Low,E01003465,6
2018-07-01,Very Low,E01003466,5
2018-07-01,Very Low,E01003467,7
2018-07-01,Very Low,E01003468,7
2018-07-01,Very Low,E01003470,8
2018-07-01,Very Low,E01003471,10
2018-07-01,Very Low,E01003472,1
2018-07-01,Very Low,E01003473,7
2018-07-01,Very Low,E01003474,6
2018-07-01,Very Low,E01003476,11
2018-07-01,Very Low,E01003477,8
2018-07-01,Very Low,E01003478,14
2018-07-01,Very Low,E01003643,4
2018-07-01,Very Low,E01003644,14
2018-07-01,Very Low,E01003646,22
2018-07-01,Very Low,E01003647,12
2018-07-01,Very Low,E01003648,12
2018-07-01,Very Low,E01003651,5
2018-07-01,Very Low,E01003652,6
2018-07-01,Very Low,E01003655,19
2018-07-01,Very Low,E01003657,13
2018-07-01,Very Low,E01003659,13
2018-07-01,Very Low,E01003660,3
2018-07-01,Very Low,E01003665,2
2018-07-01,Very Low,E01003668,23
2018-07-01,Very Low,E01003669,11
2018-07-01,Very Low,E01003670,6
2018-07-01,Very Low,E01003671,9
2018-07-01,Very Low,E01003673,16
2018-07-01,Very Low,E01003674,31
2018-07-01,Very Low,E01003676,4
2018-07-01,Very Low,E01003677,12
2018-07-01,Very Low,E01003678,5
2018-07-01,Very Low,E01003679,8
2018-07-01,Very Low,E01003680,7
2018-07-01,Very Low,E01003682,5
2018-07-01,Very Low,E01003691,5
2018-07-01,Very Low,E01003696,6
2018-07-01,Very Low,E01003699,18
2018-07-01,Very Low,E01003709,7
2018-07-01,Very Low,E01003710,9
2018-07-01,Very Low,E01003744,13
2018-07-01,Very Low,E01003745,6
2018-07-01,Very Low,E01003746,15
2018-07-01,Very Low,E01003747,6
2018-07-01,Very Low,E01003748,12
2018-07-01,Very Low,E01003749,3
2018-07-01,Very Low,E01003750,31
2018-07-01,Very Low,E01003752,15
2018-07-01,Very Low,E01003753,6
2018-07-01,Very Low,E01003754,11
2018-07-01,Very Low,E01003759,6
2018-07-01,Very Low,E01003762,15
2018-07-01,Very Low,E01003763,15
2018-07-01,Very Low,E01003764,10
2018-07-01,Very Low,E01003765,10
2018-07-01,Very Low,E01003774,20
2018-07-01,Very Low,E01003775,9
2018-07-01,Very Low,E01003777,20
2018-07-01,Very Low,E01003778,23
2018-07-01,Very Low,E01003779,5
2018-07-01,Very Low,E01003780,5
2018-07-01,Very Low,E01003786,8
2018-07-01,Very Low,E01003789,19
2018-07-01,Very Low,E01003792,3
2018-07-01,Very Low,E01003794,4
2018-07-01,Very Low,E01003795,9
2018-07-01,Very Low,E01003796,6
2018-07-01,Very Low,E01003797,14
2018-07-01,Very Low,E01003798,13
2018-07-01,Very Low,E01003799,13
2018-07-01,Very Low,E01003800,2
2018-07-01,Very Low,E01003801,10
2018-07-01,Very Low,E01003802,5
2018-07-01,Very Low,E01003804,10
2018-07-01,Very Low,E01003805,7
2018-07-01,Very Low,E01003806,9
2018-07-01,Very Low,E01003807,29
2018-07-01,Very Low,E01003808,8
2018-07-01,Very Low,E01003809,4
2018-07-01,Very Low,E01003810,5
2018-07-01,Very Low,E01003811,13
2018-07-01,Very Low,E01003812,15
2018-07-01,Very Low,E01003813,2
2018-07-01,Very Low,E01003814,12
2018-07-01,Very Low,E01003815,15
2018-07-01,Very Low,E01003816,15
2018-07-01,Very Low,E01003817,27
2018-07-01,Very Low,E01003818,3
2018-07-01,Very Low,E01003820,8
2018-07-01,Very Low,E01003821,21
2018-07-01,Very Low,E01003822,11
2018-07-01,Very Low,E01003823,9
2018-07-01,Very Low,E01003824,3
2018-07-01,Very Low,E01003825,4
2018-07-01,Very Low,E01003827,15
2018-07-01,Very Low,E01003828,6
2018-07-01,Very Low,E01003830,10
2018-07-01,Very Low,E01003831,8
2018-07-01,Very Low,E01003834,21
2018-07-01,Very Low,E01003835,2
2018-07-01,Very Low,E01003836,11
2018-07-01,Very Low,E01003837,7
2018-07-01,Very Low,E01003838,10
2018-07-01,Very Low,E01003839,17
2018-07-01,Very Low,E01003844,5
2018-07-01,Very Low,E01003845,6
2018-07-01,Very Low,E01003846,4
2018-07-01,Very Low,E01003847,24
2018-07-01,Very Low,E01003848,8
2018-07-01,Very Low,E01003849,7
2018-07-01,Very Low,E01003851,8
2018-07-01,Very Low,E01003852,14
2018-07-01,Very Low,E01003853,16
2018-07-01,Very Low,E01003854,14
2018-07-01,Very Low,E01003856,10
2018-07-01,Very Low,E01003857,9
2018-07-01,Very Low,E01003858,14
2018-07-01,Very Low,E01003859,14
2018-07-01,Very Low,E01003860,32
2018-07-01,Very Low,E01003861,7
2018-07-01,Very Low,E01003864,16
2018-07-01,Very Low,E01003865,14
2018-07-01,Very Low,E01003866,5
2018-07-01,Very Low,E01003867,32
2018-07-01,Very Low,E01003868,8
2018-07-01,Very Low,E01003869,18
2018-07-01,Very Low,E01003870,7
2018-07-01,Very Low,E01003871,11
2018-07-01,Very Low,E01003872,17
2018-07-01,Very Low,E01003873,31
2018-07-01,Very Low,E01003874,6
2018-07-01,Very Low,E01003875,8
2018-07-01,Very Low,E01003876,98
2018-07-01,Very Low,E01003877,7
2018-07-01,Very Low,E01003879,13
2018-07-01,Very Low,E01003880,13
2018-07-01,Very Low,E01003881,4
2018-07-01,Very Low,E01003882,6
2018-07-01,Very Low,E01003883,10
2018-07-01,Very Low,E01003884,11
2018-07-01,Very Low,E01003885,10
2018-07-01,Very Low,E01003886,9
2018-07-01,Very Low,E01003887,8
2018-07-01,Very Low,E01003888,24
2018-07-01,Very Low,E01003889,15
2018-07-01,Very Low,E01003890,14
2018-07-01,Very Low,E01003891,14
2018-07-01,Very Low,E01003892,13
2018-07-01,Very Low,E01003893,8
2018-07-01,Very Low,E01003894,6
2018-07-01,Very Low,E01003895,15
2018-07-01,Very Low,E01003896,33
2018-07-01,Very Low,E01003897,28
2018-07-01,Very Low,E01003898,12
2018-07-01,Very Low,E01003899,7
2018-07-01,Very Low,E01003901,3
2018-07-01,Very Low,E01003902,1
2018-07-01,Very Low,E01003903,9
2018-07-01,Very Low,E01003904,9
2018-07-01,Very Low,E01003905,2
2018-07-01,Very Low,E01003906,9
2018-07-01,Very Low,E01003908,20
2018-07-01,Very Low,E01003909,25
2018-07-01,Very Low,E01003910,4
2018-07-01,Very Low,E01003956,5
2018-07-01,Very Low,E01003957,10
2018-07-01,Very Low,E01004018,11
2018-07-01,Very Low,E01004029,16
2018-07-01,Very Low,E01004032,14
2018-07-01,Very Low,E01004051,8
2018-07-01,Very Low,E01004053,11
2018-07-01,Very Low,E01004054,18
2018-07-01,Very Low,E01004058,9
2018-07-01,Very Low,E01004069,11
2018-07-01,Very Low,E01004070,11
2018-07-01,Very Low,E01004072,11
2018-07-01,Very Low,E01004073,8
2018-07-01,Very Low,E01004074,38
2018-07-01,Very Low,E01004075,11
2018-07-01,Very Low,E01004077,6
2018-07-01,Very Low,E01004079,5
2018-07-01,Very Low,E01004080,6
2018-07-01,Very Low,E01004081,9
2018-07-01,Very Low,E01004082,9
2018-07-01,Very Low,E01004084,13
2018-07-01,Very Low,E01004085,12
2018-07-01,Very Low,E01004087,2
2018-07-01,Very Low,E01004091,6
2018-07-01,Very Low,E01004092,4
2018-07-01,Very Low,E01004093,6
2018-07-01,Very Low,E01004094,7
2018-07-01,Very Low,E01004095,2
2018-07-01,Very Low,E01004097,5
2018-07-01,Very Low,E01004098,5
2018-07-01,Very Low,E01004100,7
2018-07-01,Very Low,E01004101,3
2018-07-01,Very Low,E01004102,11
2018-07-01,Very Low,E01004103,3
2018-07-01,Very Low,E01004104,4
2018-07-01,Very Low,E01004105,7
2018-07-01,Very Low,E01004106,5
2018-07-01,Very Low,E01004107,6
2018-07-01,Very Low,E01004108,14
2018-07-01,Very Low,E01004110,18
2018-07-01,Very Low,E01004111,14
2018-07-01,Very Low,E01004112,9
2018-07-01,Very Low,E01004114,2
2018-07-01,Very Low,E01004115,6
2018-07-01,Very Low,E01004116,7
2018-07-01,Very Low,E01004117,7
2018-07-01,Very Low,E01004118,22
2018-07-01,Very Low,E01004119,36
2018-07-01,Very Low,E01004120,4
2018-07-01,Very Low,E01004121,6
2018-07-01,Very Low,E01004122,2
2018-07-01,Very Low,E01004130,11
2018-07-01,Very Low,E01004131,6
2018-07-01,Very Low,E01004132,3
2018-07-01,Very Low,E01004133,3
2018-07-01,Very Low,E01004134,8
2018-07-01,Very Low,E01004135,5
2018-07-01,Very Low,E01004139,15
2018-07-01,Very Low,E01004143,11
2018-07-01,Very Low,E01004144,13
2018-07-01,Very Low,E01004145,20
2018-07-01,Very Low,E01004146,15
2018-07-01,Very Low,E01004147,3
2018-07-01,Very Low,E01004149,16
2018-07-01,Very Low,E01004153,10
2018-07-01,Very Low,E01004154,5
2018-07-01,Very Low,E01004155,7
2018-07-01,Very Low,E01004156,25
2018-07-01,Very Low,E01004157,5
2018-07-01,Very Low,E01004158,5
2018-07-01,Very Low,E01004160,9
2018-07-01,Very Low,E01004161,8
2018-07-01,Very Low,E01004162,7
2018-07-01,Very Low,E01004164,10
2018-07-01,Very Low,E01004166,6
2018-07-01,Very Low,E01004168,6
2018-07-01,Very Low,E01004170,16
2018-07-01,Very Low,E01004171,6
2018-07-01,Very Low,E01004173,4
2018-07-01,Very Low,E01004175,5
2018-07-01,Very Low,E01004176,4
2018-07-01,Very Low,E01004179,5
2018-07-01,Very Low,E01004180,2
2018-07-01,Very Low,E01004186,7
2018-07-01,Very Low,E01004188,11
2018-07-01,Very Low,E01004190,7
2018-07-01,Very Low,E01004191,4
2018-07-01,Very Low,E01004192,10
2018-07-01,Very Low,E01004193,16
2018-07-01,Very Low,E01004194,7
2018-07-01,Very Low,E01004195,8
2018-07-01,Very Low,E01004196,3
2018-07-01,Very Low,E01004216,10
2018-07-01,Very Low,E01004218,23
2018-07-01,Very Low,E01004275,10
2018-07-01,Very Low,E01004276,13
2018-07-01,Very Low,E01004277,50
2018-07-01,Very Low,E01004281,13
2018-07-01,Very Low,E01004291,26
2018-07-01,Very Low,E01004292,12
2018-07-01,Very Low,E01004293,69
2018-07-01,Very Low,E01004297,22
2018-07-01,Very Low,E01004307,85
2018-07-01,Very Low,E01004352,14
2018-07-01,Very Low,E01004354,27
2018-07-01,Very Low,E01004359,8
2018-07-01,Very Low,E01004360,1
2018-07-01,Very Low,E01004372,8
2018-07-01,Very Low,E01004379,14
2018-07-01,Very Low,E01004386,5
2018-07-01,Very Low,E01004387,7
2018-07-01,Very Low,E01004442,10
2018-07-01,Very Low,E01004472,13
2018-07-01,Very Low,E01004473,7
2018-07-01,Very Low,E01004476,23
2018-07-01,Very Low,E01004477,11
2018-07-01,Very Low,E01004478,9
2018-07-01,Very Low,E01004479,8
2018-07-01,Very Low,E01004480,13
2018-07-01,Very Low,E01004483,23
2018-07-01,Very Low,E01004490,5
2018-07-01,Very Low,E01004493,17
2018-07-01,Very Low,E01004496,22
2018-07-01,Very Low,E01004498,8
2018-07-01,Very Low,E01004499,8
2018-07-01,Very Low,E01004500,7
2018-07-01,Very Low,E01004502,5
2018-07-01,Very Low,E01004504,12
2018-07-01,Very Low,E01004505,4
2018-07-01,Very Low,E01004506,15
2018-07-01,Very Low,E01004507,11
2018-07-01,Very Low,E01004508,13
2018-07-01,Very Low,E01004510,9
2018-07-01,Very Low,E01004511,9
2018-07-01,Very Low,E01004512,9
2018-07-01,Very Low,E01004514,21
2018-07-01,Very Low,E01004516,18
2018-07-01,Very Low,E01004518,7
2018-07-01,Very Low,E01004529,23
2018-07-01,Very Low,E01004534,29
2018-07-01,Very Low,E01004542,2
2018-07-01,Very Low,E01004543,18
2018-07-01,Very Low,E01004544,9
2018-07-01,Very Low,E01004545,25
2018-07-01,Very Low,E01004546,8
2018-07-01,Very Low,E01004550,6
2018-07-01,Very Low,E01004552,56
2018-07-01,Very Low,E01004553,18
2018-07-01,Very Low,E01004554,23
2018-07-01,Very Low,E01004555,13
2018-07-01,Very Low,E01004556,3
2018-07-01,Very Low,E01004557,10
2018-07-01,Very Low,E01004558,10
2018-07-01,Very Low,E01004559,1
2018-07-01,Very Low,E01004566,13
2018-07-01,Very Low,E01004582,6
2018-07-01,Very Low,E01004583,14
2018-07-01,Very Low,E01004585,19
2018-07-01,Very Low,E01004586,6
2018-07-01,Very Low,E01004587,10
2018-07-01,Very Low,E01004588,45
2018-07-01,Very Low,E01004589,13
2018-07-01,Very Low,E01004593,12
2018-07-01,Very Low,E01004594,13
2018-07-01,Very Low,E01004595,9
2018-07-01,Very Low,E01004596,7
2018-07-01,Very Low,E01004597,13
2018-07-01,Very Low,E01004598,11
2018-07-01,Very Low,E01004599,3
2018-07-01,Very Low,E01004602,15
2018-07-01,Very Low,E01004604,6
2018-07-01,Very Low,E01004605,10
2018-07-01,Very Low,E01004606,13
2018-07-01,Very Low,E01004607,8
2018-07-01,Very Low,E01004609,80
2018-07-01,Very Low,E01004618,45
2018-07-01,Very Low,E01004619,10
2018-07-01,Very Low,E01004620,10
2018-07-01,Very Low,E01004623,14
2018-07-01,Very Low,E01004625,5
2018-07-01,Very Low,E01004626,10
2018-07-01,Very Low,E01004627,7
2018-07-01,Very Low,E01004629,21
2018-07-01,Very Low,E01004632,9
2018-07-01,Very Low,E01004634,6
2018-07-01,Very Low,E01004635,9
2018-07-01,Very Low,E01004638,17
2018-07-01,Very Low,E01004639,10
2018-07-01,Very Low,E01004640,14
2018-07-01,Very Low,E01004648,20
2018-07-01,Very Low,E01004649,18
2018-07-01,Very Low,E01004650,10
2018-07-01,Very Low,E01004651,11
2018-07-01,Very Low,E01004653,16
2018-07-01,Very Low,E01004654,33
2018-07-01,Very Low,E01004657,41
2018-07-01,Very Low,E01004659,46
2018-07-01,Very Low,E01004660,33
2018-07-01,Very Low,E01004662,20
2018-07-01,Very Low,E01004680,25
2018-07-01,Very Low,E01004681,20
2018-07-01,Very Low,E01004683,13
2018-07-01,Very Low,E01004687,12
2018-07-01,Very Low,E01004688,24
2018-07-01,Very Low,E01004690,18
2018-07-01,Very Low,E01004691,35
2018-07-01,Very Low,E01004692,19
2018-07-01,Very Low,E01004693,31
2018-07-01,Very Low,E01004694,35
2018-07-01,Very Low,E01004695,56
2018-07-01,Very Low,E01004700,22
2018-07-01,Very Low,E01004701,3
2018-07-01,Very Low,E01004703,21
2018-07-01,Very Low,E01004705,15
2018-07-01,Very Low,E01004706,8
2018-07-01,Very Low,E01004707,12
2018-07-01,Very Low,E01004712,43
2018-07-01,Very Low,E01004713,25
2018-07-01,Very Low,E01004714,258
2018-07-01,Very Low,E01004716,26
2018-07-01,Very Low,E01004717,21
2018-07-01,Very Low,E01004724,25
2018-07-01,Very Low,E01004726,16
2018-07-01,Very Low,E01004727,66
2018-07-01,Very Low,E01004730,14
2018-07-01,Very Low,E01004731,127
2018-07-01,Very Low,E01004736,458
2018-07-01,Very Low,E01004738,15
2018-07-01,Very Low,E01004739,7
2018-07-01,Very Low,E01004742,21
2018-07-01,Very Low,E01004748,65
2018-07-01,Very Low,E01004749,66
2018-07-01,Very Low,E01004751,17
2018-07-01,Very Low,E01004761,190
2018-07-01,Very Low,E01004762,140
2018-07-01,Very Low,E01021458,1
2018-07-01,Very Low,E01021465,5
2018-07-01,Very Low,E01021468,1
2018-07-01,Very Low,E01021475,2
2018-07-01,Very Low,E01032563,15
2018-07-01,Very Low,E01032570,13
2018-07-01,Very Low,E01032573,41
2018-07-01,Very Low,E01032576,6
2018-07-01,Very Low,E01032577,5
2018-07-01,Very Low,E01032623,7
2018-07-01,Very Low,E01032637,9
2018-07-01,Very Low,E01032638,7
2018-07-01,Very Low,E01032640,29
2018-07-01,Very Low,E01032646,21
2018-07-01,Very Low,E01032739,627
2018-07-01,Very Low,E01032767,50
2018-07-01,Very Low,E01032768,6
2018-07-01,Very Low,E01032771,64
2018-07-01,Very Low,E01032776,6
2018-07-01,Very Low,E01032781,13
2018-07-01,Very Low,E01032834,5
2018-07-01,Very Low,E01033063,1
2018-07-01,Very Low,E01033093,28
2018-07-01,Very Low,E01033101,33
2018-07-01,Very Low,E01033133,12
