time_id,lsoa_code,deprivation_level,crime_count
2024-03-01,E01002987,Low,1
2024-03-01,E01002988,Very Low,9
2024-03-01,E01002989,Very Low,8
2024-03-01,E01002990,Very Low,5
2024-03-01,E01002993,Very Low,2
2024-03-01,E01002994,Very Low,1
2024-03-01,E01002995,Very Low,2
2024-03-01,E01002996,Very Low,1
2024-03-01,E01002997,Very Low,3
2024-03-01,E01002998,Low,2
2024-03-01,E01002999,Low,2
2024-03-01,E01003000,Low,3
2024-03-01,E01003001,Very Low,2
2024-03-01,E01003002,Low,4
2024-03-01,E01003003,Low,5
2024-03-01,E01003004,Very Low,4
2024-03-01,E01003005,Very Low,1
2024-03-01,E01003006,Very Low,1
2024-03-01,E01003009,Very Low,2
2024-03-01,E01003013,Very Low,29
2024-03-01,E01003014,Medium,7
2024-03-01,E01003015,Medium,2
2024-03-01,E01003016,Very Low,7
2024-03-01,E01003017,Medium,8
2024-03-01,E01003018,Medium,4
2024-03-01,E01003019,Low,1
2024-03-01,E01003020,Medium,11
2024-03-01,E01003021,High,7
2024-03-01,E01003022,Low,1
2024-03-01,E01003023,Low,6
2024-03-01,E01003024,High,2
2024-03-01,E01003025,Medium,2
2024-03-01,E01003026,Low,2
2024-03-01,E01003029,Low,1
2024-03-01,E01003030,Low,4
2024-03-01,E01003031,Medium,2
2024-03-01,E01003032,High,6
2024-03-01,E01003033,Low,2
2024-03-01,E01003034,Low,3
2024-03-01,E01003035,Medium,16
2024-03-01,E01003036,Medium,1
2024-03-01,E01003037,Very High,9
2024-03-01,E01003039,Very Low,4
2024-03-01,E01003040,Medium,1
2024-03-01,E01003041,Very High,8
2024-03-01,E01003042,Medium,3
2024-03-01,E01003043,Medium,4
2024-03-01,E01003044,Very High,5
2024-03-01,E01003045,Very High,3
2024-03-01,E01003046,Very High,3
2024-03-01,E01003047,Very High,33
2024-03-01,E01003048,Very High,6
2024-03-01,E01003049,Very High,3
2024-03-01,E01003050,High,3
2024-03-01,E01003051,Very High,3
2024-03-01,E01003052,Very High,3
2024-03-01,E01003053,Medium,3
2024-03-01,E01003054,Medium,4
2024-03-01,E01003055,Very High,7
2024-03-01,E01003056,High,3
2024-03-01,E01003057,Very High,5
2024-03-01,E01003058,Medium,5
2024-03-01,E01003059,Very High,5
2024-03-01,E01003060,Very High,3
2024-03-01,E01003061,Very High,13
2024-03-01,E01003062,Medium,6
2024-03-01,E01003063,Very High,1
2024-03-01,E01003065,Very High,4
2024-03-01,E01003066,Very High,2
2024-03-01,E01003067,Low,3
2024-03-01,E01003068,High,2
2024-03-01,E01003069,High,1
2024-03-01,E01003070,Very High,1
2024-03-01,E01003071,Low,1
2024-03-01,E01003072,Low,1
2024-03-01,E01003073,High,5
2024-03-01,E01003074,Medium,6
2024-03-01,E01003076,Low,24
2024-03-01,E01003077,Low,1
2024-03-01,E01003078,Very Low,3
2024-03-01,E01003079,High,4
2024-03-01,E01003080,Low,4
2024-03-01,E01003081,High,3
2024-03-01,E01003082,High,10
2024-03-01,E01003083,Low,4
2024-03-01,E01003084,Low,4
2024-03-01,E01003085,Low,3
2024-03-01,E01003086,High,4
2024-03-01,E01003087,Very High,2
2024-03-01,E01003088,High,5
2024-03-01,E01003089,High,7
2024-03-01,E01003090,Medium,12
2024-03-01,E01003091,Medium,2
2024-03-01,E01003092,Very High,4
2024-03-01,E01003093,High,7
2024-03-01,E01003094,High,3
2024-03-01,E01003095,Low,8
2024-03-01,E01003096,Medium,7
2024-03-01,E01003097,High,2
2024-03-01,E01003098,Medium,2
2024-03-01,E01003099,Medium,10
2024-03-01,E01003100,Low,3
2024-03-01,E01003101,High,9
2024-03-01,E01003102,Medium,13
2024-03-01,E01003104,Medium,3
2024-03-01,E01003105,High,1
2024-03-01,E01003106,High,1
2024-03-01,E01003107,Low,8
2024-03-01,E01003108,High,5
2024-03-01,E01003110,Low,4
2024-03-01,E01003111,Very High,1
2024-03-01,E01003112,High,2
2024-03-01,E01003113,Medium,3
2024-03-01,E01003114,Medium,8
2024-03-01,E01003115,Low,4
2024-03-01,E01003116,Low,2
2024-03-01,E01003117,Medium,6
2024-03-01,E01003118,Medium,4
2024-03-01,E01003119,Medium,3
2024-03-01,E01003120,High,9
2024-03-01,E01003121,High,6
2024-03-01,E01003122,Medium,5
2024-03-01,E01003123,Low,4
2024-03-01,E01003125,High,3
2024-03-01,E01003126,High,4
2024-03-01,E01003127,Medium,2
2024-03-01,E01003128,Very High,7
2024-03-01,E01003129,Medium,2
2024-03-01,E01003130,Low,3
2024-03-01,E01003131,Low,8
2024-03-01,E01003132,High,4
2024-03-01,E01003133,Medium,5
2024-03-01,E01003134,Low,1
2024-03-01,E01003135,High,5
2024-03-01,E01003136,Medium,3
2024-03-01,E01003137,High,5
2024-03-01,E01003138,Very Low,1
2024-03-01,E01003139,Very Low,3
2024-03-01,E01003140,Low,4
2024-03-01,E01003141,Medium,2
2024-03-01,E01003142,Low,5
2024-03-01,E01003143,High,3
2024-03-01,E01003144,Low,4
2024-03-01,E01003145,Medium,3
2024-03-01,E01003146,Medium,5
2024-03-01,E01003147,Low,1
2024-03-01,E01003148,Low,2
2024-03-01,E01003150,Medium,1
2024-03-01,E01003151,High,4
2024-03-01,E01003152,Very Low,2
2024-03-01,E01003153,Low,3
2024-03-01,E01003154,High,2
2024-03-01,E01003155,Low,4
2024-03-01,E01003156,Low,1
2024-03-01,E01003157,Very Low,4
2024-03-01,E01003158,Very Low,1
2024-03-01,E01003159,Very High,4
2024-03-01,E01003160,High,1
2024-03-01,E01003161,Low,1
2024-03-01,E01003162,High,1
2024-03-01,E01003163,Low,2
2024-03-01,E01003164,High,6
2024-03-01,E01003165,Medium,2
2024-03-01,E01003166,Low,3
2024-03-01,E01003168,Very High,1
2024-03-01,E01003169,Medium,4
2024-03-01,E01003170,Very Low,2
2024-03-01,E01003171,Medium,4
2024-03-01,E01003174,High,4
2024-03-01,E01003175,Very High,4
2024-03-01,E01003176,Very High,6
2024-03-01,E01003177,Medium,2
2024-03-01,E01003179,High,1
2024-03-01,E01003180,Medium,3
2024-03-01,E01003181,Very High,2
2024-03-01,E01003182,Medium,4
2024-03-01,E01003183,High,3
2024-03-01,E01003184,High,2
2024-03-01,E01003185,High,3
2024-03-01,E01003186,Low,10
2024-03-01,E01003187,Very High,3
2024-03-01,E01003188,Very High,2
2024-03-01,E01003189,Very High,4
2024-03-01,E01003190,Very High,12
2024-03-01,E01003191,Very High,3
2024-03-01,E01003192,Very High,10
2024-03-01,E01003193,High,6
2024-03-01,E01003194,Very High,6
2024-03-01,E01003195,Low,1
2024-03-01,E01003196,Very High,6
2024-03-01,E01003197,Very High,4
2024-03-01,E01003198,Low,2
2024-03-01,E01003199,Very Low,16
2024-03-01,E01003200,Very Low,8
2024-03-01,E01003201,High,2
2024-03-01,E01003202,Very Low,3
2024-03-01,E01003203,Medium,5
2024-03-01,E01003204,Low,2
2024-03-01,E01003205,Very High,4
2024-03-01,E01003206,Low,1
2024-03-01,E01003207,Very High,12
2024-03-01,E01003209,Medium,4
2024-03-01,E01003210,Medium,6
2024-03-01,E01003211,Medium,3
2024-03-01,E01003212,Medium,2
2024-03-01,E01003213,Low,6
2024-03-01,E01003214,Medium,2
2024-03-01,E01003215,Medium,5
2024-03-01,E01003216,Medium,7
2024-03-01,E01003217,Medium,1
2024-03-01,E01003218,Low,4
2024-03-01,E01003219,Low,9
2024-03-01,E01003220,Medium,5
2024-03-01,E01003221,High,6
2024-03-01,E01003222,Medium,2
2024-03-01,E01003223,Low,4
2024-03-01,E01003224,Medium,3
2024-03-01,E01003225,Very Low,1
2024-03-01,E01003226,Low,1
2024-03-01,E01003227,Low,5
2024-03-01,E01003228,Low,6
2024-03-01,E01003229,High,1
2024-03-01,E01003230,Medium,2
2024-03-01,E01003231,Medium,4
2024-03-01,E01003232,Very Low,2
2024-03-01,E01003235,High,5
2024-03-01,E01003236,Very High,7
2024-03-01,E01003237,High,3
2024-03-01,E01003238,Very High,6
2024-03-01,E01003239,Very High,6
2024-03-01,E01003240,High,2
2024-03-01,E01003241,High,2
2024-03-01,E01003243,Very High,9
2024-03-01,E01003244,High,2
2024-03-01,E01003245,Very High,2
2024-03-01,E01003246,Very High,6
2024-03-01,E01003247,Low,6
2024-03-01,E01003248,High,5
2024-03-01,E01003249,Medium,2
2024-03-01,E01003251,High,2
2024-03-01,E01003252,Very High,6
2024-03-01,E01003253,Very High,9
2024-03-01,E01003255,Low,5
2024-03-01,E01003256,High,10
2024-03-01,E01003257,Medium,2
2024-03-01,E01003259,Medium,4
2024-03-01,E01003260,Low,3
2024-03-01,E01003261,Low,2
2024-03-01,E01003262,Low,3
2024-03-01,E01003263,High,7
2024-03-01,E01003264,Medium,1
2024-03-01,E01003265,High,5
2024-03-01,E01003266,Very High,8
2024-03-01,E01003267,Very High,1
2024-03-01,E01003268,Medium,3
2024-03-01,E01003269,High,1
2024-03-01,E01003270,Very Low,3
2024-03-01,E01003271,Very Low,2
2024-03-01,E01003272,Low,2
2024-03-01,E01003273,Low,3
2024-03-01,E01003274,Low,2
2024-03-01,E01003275,High,2
2024-03-01,E01003276,Low,3
2024-03-01,E01003277,Medium,3
2024-03-01,E01003278,Medium,4
2024-03-01,E01003279,Low,1
2024-03-01,E01003280,Medium,2
2024-03-01,E01003282,Medium,6
2024-03-01,E01003283,Very Low,2
2024-03-01,E01003284,Low,6
2024-03-01,E01003285,Very Low,2
2024-03-01,E01003286,High,2
2024-03-01,E01003288,High,8
2024-03-01,E01003290,Very High,8
2024-03-01,E01003291,Very High,34
2024-03-01,E01003292,Low,10
2024-03-01,E01003293,High,5
2024-03-01,E01003295,High,1
2024-03-01,E01003297,High,4
2024-03-01,E01003298,High,5
2024-03-01,E01003299,High,15
2024-03-01,E01003300,Very High,4
2024-03-01,E01003301,Medium,3
2024-03-01,E01003302,High,4
2024-03-01,E01003303,Very High,17
2024-03-01,E01003304,Very High,7
2024-03-01,E01003305,Very High,3
2024-03-01,E01003307,Low,4
2024-03-01,E01003308,Medium,4
2024-03-01,E01003309,High,8
2024-03-01,E01003310,High,3
2024-03-01,E01003311,Low,1
2024-03-01,E01003312,Low,5
2024-03-01,E01003313,Very High,5
2024-03-01,E01003314,Low,2
2024-03-01,E01003315,High,7
2024-03-01,E01003316,Low,2
2024-03-01,E01003318,Very High,19
2024-03-01,E01003319,High,8
2024-03-01,E01003320,Very High,9
2024-03-01,E01003321,High,3
2024-03-01,E01003322,Medium,3
2024-03-01,E01003323,Very High,1
2024-03-01,E01003324,Very High,5
2024-03-01,E01003325,Very High,3
2024-03-01,E01003326,High,4
2024-03-01,E01003327,Low,4
2024-03-01,E01003328,Medium,8
2024-03-01,E01003329,Low,3
2024-03-01,E01003330,Very High,2
2024-03-01,E01003331,Medium,3
2024-03-01,E01003333,Medium,2
2024-03-01,E01003334,High,5
2024-03-01,E01003335,Very High,2
2024-03-01,E01003336,Very High,3
2024-03-01,E01003337,High,6
2024-03-01,E01003338,Very High,7
2024-03-01,E01003339,Medium,1
2024-03-01,E01003340,Low,1
2024-03-01,E01003341,Low,3
2024-03-01,E01003343,Medium,1
2024-03-01,E01003344,Low,1
2024-03-01,E01003345,Low,1
2024-03-01,E01003346,Very High,4
2024-03-01,E01003347,Very High,7
2024-03-01,E01003348,Medium,1
2024-03-01,E01003349,High,7
2024-03-01,E01003350,Very High,2
2024-03-01,E01003351,Very High,5
2024-03-01,E01003352,High,6
2024-03-01,E01003353,Medium,3
2024-03-01,E01003354,Medium,1
2024-03-01,E01003356,Very Low,1
2024-03-01,E01003357,Medium,10
2024-03-01,E01003358,Very Low,15
2024-03-01,E01003360,Very Low,3
2024-03-01,E01003361,Very Low,1
2024-03-01,E01003362,Very Low,1
2024-03-01,E01003363,Very Low,1
2024-03-01,E01003364,Very Low,2
2024-03-01,E01003366,Low,1
2024-03-01,E01003368,Low,1
2024-03-01,E01003369,Very Low,2
2024-03-01,E01003370,Very Low,2
2024-03-01,E01003371,Very Low,1
2024-03-01,E01003373,High,4
2024-03-01,E01003374,High,2
2024-03-01,E01003375,Low,7
2024-03-01,E01003376,Medium,5
2024-03-01,E01003377,High,3
2024-03-01,E01003378,Low,8
2024-03-01,E01003379,High,3
2024-03-01,E01003381,Very Low,2
2024-03-01,E01003383,Very Low,5
2024-03-01,E01003385,Very Low,1
2024-03-01,E01003386,Low,3
2024-03-01,E01003387,High,2
2024-03-01,E01003388,Medium,2
2024-03-01,E01003389,Medium,5
2024-03-01,E01003390,High,4
2024-03-01,E01003391,Very High,2
2024-03-01,E01003392,Low,4
2024-03-01,E01003393,Very Low,3
2024-03-01,E01003394,Low,5
2024-03-01,E01003395,Very Low,4
2024-03-01,E01003396,Very Low,1
2024-03-01,E01003397,Very Low,1
2024-03-01,E01003398,Low,2
2024-03-01,E01003399,Very Low,1
2024-03-01,E01003400,Very Low,4
2024-03-01,E01003401,Very Low,2
2024-03-01,E01003402,Very Low,1
2024-03-01,E01003403,Very Low,1
2024-03-01,E01003404,Very Low,1
2024-03-01,E01003405,Medium,2
2024-03-01,E01003406,Medium,5
2024-03-01,E01003407,Very Low,2
2024-03-01,E01003408,Very Low,3
2024-03-01,E01003409,Medium,2
2024-03-01,E01003410,Medium,7
2024-03-01,E01003411,Low,2
2024-03-01,E01003412,Medium,5
2024-03-01,E01003413,Low,5
2024-03-01,E01003415,Low,2
2024-03-01,E01003416,Very Low,1
2024-03-01,E01003417,Very Low,4
2024-03-01,E01003419,Very Low,2
2024-03-01,E01003420,Very Low,1
2024-03-01,E01003422,Very Low,1
2024-03-01,E01003423,Very Low,1
2024-03-01,E01003424,Very Low,3
2024-03-01,E01003426,Very Low,4
2024-03-01,E01003427,Very Low,10
2024-03-01,E01003428,Very Low,4
2024-03-01,E01003429,Low,1
2024-03-01,E01003430,High,6
2024-03-01,E01003431,High,5
2024-03-01,E01003432,Very High,1
2024-03-01,E01003433,Low,3
2024-03-01,E01003435,Low,4
2024-03-01,E01003436,Medium,1
2024-03-01,E01003437,Low,3
2024-03-01,E01003438,Medium,4
2024-03-01,E01003439,High,1
2024-03-01,E01003440,Medium,1
2024-03-01,E01003441,Medium,13
2024-03-01,E01003442,Very Low,3
2024-03-01,E01003443,Very Low,1
2024-03-01,E01003446,Very Low,8
2024-03-01,E01003447,Medium,4
2024-03-01,E01003448,Medium,2
2024-03-01,E01003449,Low,1
2024-03-01,E01003450,High,1
2024-03-01,E01003451,Very Low,2
2024-03-01,E01003452,Medium,2
2024-03-01,E01003453,Medium,1
2024-03-01,E01003454,Very Low,1
2024-03-01,E01003455,Very Low,2
2024-03-01,E01003456,Very Low,8
2024-03-01,E01003457,Very Low,3
2024-03-01,E01003458,Very Low,3
2024-03-01,E01003459,Low,3
2024-03-01,E01003460,Very Low,1
2024-03-01,E01003461,Very Low,1
2024-03-01,E01003462,Very Low,2
2024-03-01,E01003464,Very Low,1
2024-03-01,E01003465,Very Low,4
2024-03-01,E01003469,Low,2
2024-03-01,E01003470,Very Low,3
2024-03-01,E01003471,Very Low,8
2024-03-01,E01003472,Very Low,1
2024-03-01,E01003473,Very Low,2
2024-03-01,E01003477,Very Low,2
2024-03-01,E01003479,High,1
2024-03-01,E01003480,Medium,2
2024-03-01,E01003481,High,4
2024-03-01,E01003483,Very High,6
2024-03-01,E01003484,Medium,2
2024-03-01,E01003486,Very High,4
2024-03-01,E01003487,Very High,4
2024-03-01,E01003488,Very High,5
2024-03-01,E01003489,Very High,4
2024-03-01,E01003490,High,3
2024-03-01,E01003491,High,10
2024-03-01,E01003492,Medium,1
2024-03-01,E01003494,Medium,3
2024-03-01,E01003495,Low,2
2024-03-01,E01003496,High,7
2024-03-01,E01003497,High,9
2024-03-01,E01003498,High,4
2024-03-01,E01003499,Very High,9
2024-03-01,E01003500,Very High,7
2024-03-01,E01003501,Very High,2
2024-03-01,E01003502,Very High,15
2024-03-01,E01003503,Very High,12
2024-03-01,E01003507,Very High,1
2024-03-01,E01003508,Very High,6
2024-03-01,E01003509,Very High,3
2024-03-01,E01003511,Very High,3
2024-03-01,E01003512,Very High,7
2024-03-01,E01003513,Medium,2
2024-03-01,E01003514,Very High,7
2024-03-01,E01003515,Very High,6
2024-03-01,E01003516,Very High,1
2024-03-01,E01003517,Very High,6
2024-03-01,E01003518,Medium,1
2024-03-01,E01003519,High,1
2024-03-01,E01003520,Medium,11
2024-03-01,E01003521,High,6
2024-03-01,E01003522,High,4
2024-03-01,E01003523,High,7
2024-03-01,E01003524,High,4
2024-03-01,E01003525,High,13
2024-03-01,E01003526,High,1
2024-03-01,E01003527,Low,3
2024-03-01,E01003528,High,1
2024-03-01,E01003529,Medium,2
2024-03-01,E01003530,Medium,2
2024-03-01,E01003531,High,14
2024-03-01,E01003532,Medium,2
2024-03-01,E01003533,High,4
2024-03-01,E01003535,Very High,8
2024-03-01,E01003536,High,1
2024-03-01,E01003538,High,5
2024-03-01,E01003539,High,5
2024-03-01,E01003540,Very High,6
2024-03-01,E01003541,High,7
2024-03-01,E01003542,High,4
2024-03-01,E01003543,Medium,5
2024-03-01,E01003544,High,8
2024-03-01,E01003545,High,3
2024-03-01,E01003546,High,9
2024-03-01,E01003547,Low,2
2024-03-01,E01003548,Medium,1
2024-03-01,E01003549,Medium,3
2024-03-01,E01003551,Very High,4
2024-03-01,E01003552,High,1
2024-03-01,E01003553,Very High,8
2024-03-01,E01003554,Medium,6
2024-03-01,E01003555,Medium,6
2024-03-01,E01003556,Very High,7
2024-03-01,E01003557,Very High,9
2024-03-01,E01003558,Very High,6
2024-03-01,E01003559,Low,9
2024-03-01,E01003560,High,1
2024-03-01,E01003561,Medium,4
2024-03-01,E01003562,Medium,5
2024-03-01,E01003563,High,4
2024-03-01,E01003564,High,2
2024-03-01,E01003565,Medium,7
2024-03-01,E01003566,High,3
2024-03-01,E01003567,High,5
2024-03-01,E01003568,Medium,2
2024-03-01,E01003569,High,6
2024-03-01,E01003570,High,13
2024-03-01,E01003571,High,10
2024-03-01,E01003572,High,4
2024-03-01,E01003573,High,3
2024-03-01,E01003574,High,4
2024-03-01,E01003575,High,6
2024-03-01,E01003576,Very High,3
2024-03-01,E01003577,Very High,2
2024-03-01,E01003578,Medium,2
2024-03-01,E01003580,High,4
2024-03-01,E01003581,Medium,5
2024-03-01,E01003582,High,8
2024-03-01,E01003583,High,1
2024-03-01,E01003584,High,1
2024-03-01,E01003587,High,6
2024-03-01,E01003589,Medium,3
2024-03-01,E01003590,Very High,6
2024-03-01,E01003592,Very High,5
2024-03-01,E01003593,High,3
2024-03-01,E01003594,High,7
2024-03-01,E01003595,High,1
2024-03-01,E01003596,Medium,7
2024-03-01,E01003597,Medium,2
2024-03-01,E01003598,High,7
2024-03-01,E01003599,High,1
2024-03-01,E01003600,Very High,3
2024-03-01,E01003601,Very High,12
2024-03-01,E01003602,Medium,1
2024-03-01,E01003603,Medium,13
2024-03-01,E01003604,Very High,1
2024-03-01,E01003605,High,9
2024-03-01,E01003607,High,6
2024-03-01,E01003608,Medium,1
2024-03-01,E01003611,High,5
2024-03-01,E01003615,High,6
2024-03-01,E01003616,High,1
2024-03-01,E01003618,Medium,7
2024-03-01,E01003619,Very High,16
2024-03-01,E01003621,Medium,3
2024-03-01,E01003622,Very High,1
2024-03-01,E01003623,High,3
2024-03-01,E01003624,High,6
2024-03-01,E01003625,High,1
2024-03-01,E01003626,Medium,3
2024-03-01,E01003627,High,4
2024-03-01,E01003628,Medium,1
2024-03-01,E01003630,High,5
2024-03-01,E01003631,High,2
2024-03-01,E01003632,Medium,4
2024-03-01,E01003633,Very High,4
2024-03-01,E01003634,High,6
2024-03-01,E01003635,Medium,3
2024-03-01,E01003636,High,3
2024-03-01,E01003638,Low,2
2024-03-01,E01003639,Low,5
2024-03-01,E01003640,Low,7
2024-03-01,E01003641,Low,2
2024-03-01,E01003642,Low,2
2024-03-01,E01003643,Very Low,4
2024-03-01,E01003644,Very Low,2
2024-03-01,E01003645,Low,10
2024-03-01,E01003646,Very Low,8
2024-03-01,E01003647,Very Low,2
2024-03-01,E01003648,Very Low,2
2024-03-01,E01003650,Low,1
2024-03-01,E01003651,Very Low,1
2024-03-01,E01003652,Very Low,2
2024-03-01,E01003653,Low,7
2024-03-01,E01003654,Low,5
2024-03-01,E01003655,Very Low,3
2024-03-01,E01003656,High,6
2024-03-01,E01003657,Very Low,1
2024-03-01,E01003658,Medium,2
2024-03-01,E01003659,Very Low,2
2024-03-01,E01003661,Low,3
2024-03-01,E01003662,Low,4
2024-03-01,E01003663,Low,13
2024-03-01,E01003664,Low,6
2024-03-01,E01003665,Very Low,2
2024-03-01,E01003666,Low,10
2024-03-01,E01003668,Very Low,3
2024-03-01,E01003669,Very Low,3
2024-03-01,E01003670,Very Low,1
2024-03-01,E01003671,Very Low,1
2024-03-01,E01003672,Low,1
2024-03-01,E01003673,Very Low,3
2024-03-01,E01003674,Very Low,4
2024-03-01,E01003675,Low,1
2024-03-01,E01003677,Very Low,4
2024-03-01,E01003678,Very Low,1
2024-03-01,E01003680,Very Low,7
2024-03-01,E01003681,Low,7
2024-03-01,E01003682,Very Low,1
2024-03-01,E01003683,Low,6
2024-03-01,E01003684,Low,3
2024-03-01,E01003685,Medium,4
2024-03-01,E01003686,Medium,7
2024-03-01,E01003688,Medium,6
2024-03-01,E01003689,High,31
2024-03-01,E01003690,Low,14
2024-03-01,E01003691,Very Low,4
2024-03-01,E01003692,Low,1
2024-03-01,E01003693,Low,2
2024-03-01,E01003694,Low,7
2024-03-01,E01003695,Medium,2
2024-03-01,E01003696,Very Low,2
2024-03-01,E01003697,Low,1
2024-03-01,E01003698,Low,5
2024-03-01,E01003699,Very Low,2
2024-03-01,E01003700,Low,6
2024-03-01,E01003701,Low,8
2024-03-01,E01003702,Low,3
2024-03-01,E01003703,Low,4
2024-03-01,E01003704,Low,2
2024-03-01,E01003705,Low,4
2024-03-01,E01003706,Low,1
2024-03-01,E01003707,Low,2
2024-03-01,E01003708,High,2
2024-03-01,E01003709,Very Low,1
2024-03-01,E01003710,Very Low,4
2024-03-01,E01003711,Low,6
2024-03-01,E01003712,Very High,3
2024-03-01,E01003713,Low,4
2024-03-01,E01003714,Low,4
2024-03-01,E01003715,Low,5
2024-03-01,E01003716,Medium,10
2024-03-01,E01003719,Medium,7
2024-03-01,E01003720,High,9
2024-03-01,E01003721,Low,6
2024-03-01,E01003722,Medium,10
2024-03-01,E01003723,High,6
2024-03-01,E01003724,Low,4
2024-03-01,E01003725,Medium,7
2024-03-01,E01003726,High,5
2024-03-01,E01003729,High,7
2024-03-01,E01003731,Medium,7
2024-03-01,E01003732,Very High,4
2024-03-01,E01003733,Medium,5
2024-03-01,E01003734,Medium,11
2024-03-01,E01003735,Very High,4
2024-03-01,E01003736,Medium,1
2024-03-01,E01003737,Low,1
2024-03-01,E01003738,Low,2
2024-03-01,E01003739,Low,2
2024-03-01,E01003740,Low,3
2024-03-01,E01003741,Low,3
2024-03-01,E01003742,Low,1
2024-03-01,E01003743,Low,1
2024-03-01,E01003745,Very Low,1
2024-03-01,E01003746,Very Low,4
2024-03-01,E01003748,Very Low,4
2024-03-01,E01003749,Very Low,1
2024-03-01,E01003751,Low,4
2024-03-01,E01003752,Very Low,7
2024-03-01,E01003753,Very Low,2
2024-03-01,E01003754,Very Low,3
2024-03-01,E01003755,Low,5
2024-03-01,E01003756,Low,2
2024-03-01,E01003757,Low,6
2024-03-01,E01003760,Low,4
2024-03-01,E01003761,Very High,5
2024-03-01,E01003762,Very Low,7
2024-03-01,E01003763,Very Low,2
2024-03-01,E01003764,Very Low,2
2024-03-01,E01003765,Very Low,3
2024-03-01,E01003766,Low,5
2024-03-01,E01003767,Medium,10
2024-03-01,E01003768,High,8
2024-03-01,E01003769,Medium,6
2024-03-01,E01003770,Low,39
2024-03-01,E01003771,Low,9
2024-03-01,E01003772,Low,1
2024-03-01,E01003774,Very Low,2
2024-03-01,E01003775,Very Low,3
2024-03-01,E01003776,Medium,2
2024-03-01,E01003777,Very Low,1
2024-03-01,E01003778,Very Low,2
2024-03-01,E01003779,Very Low,2
2024-03-01,E01003780,Very Low,1
2024-03-01,E01003781,Low,9
2024-03-01,E01003782,Medium,5
2024-03-01,E01003783,Very High,22
2024-03-01,E01003784,Low,2
2024-03-01,E01003785,Medium,3
2024-03-01,E01003787,Low,1
2024-03-01,E01003788,Medium,7
2024-03-01,E01003789,Very Low,4
2024-03-01,E01003792,Very Low,5
2024-03-01,E01003793,Medium,4
2024-03-01,E01003794,Very Low,4
2024-03-01,E01003795,Very Low,4
2024-03-01,E01003797,Very Low,6
2024-03-01,E01003798,Very Low,3
2024-03-01,E01003799,Very Low,1
2024-03-01,E01003800,Very Low,2
2024-03-01,E01003801,Very Low,1
2024-03-01,E01003802,Very Low,2
2024-03-01,E01003803,Medium,1
2024-03-01,E01003804,Very Low,1
2024-03-01,E01003805,Very Low,2
2024-03-01,E01003806,Very Low,2
2024-03-01,E01003807,Very Low,3
2024-03-01,E01003809,Very Low,1
2024-03-01,E01003810,Very Low,1
2024-03-01,E01003812,Very Low,6
2024-03-01,E01003813,Very Low,2
2024-03-01,E01003814,Very Low,1
2024-03-01,E01003815,Very Low,9
2024-03-01,E01003816,Very Low,1
2024-03-01,E01003817,Very Low,5
2024-03-01,E01003818,Very Low,2
2024-03-01,E01003819,High,2
2024-03-01,E01003820,Very Low,3
2024-03-01,E01003821,Very Low,2
2024-03-01,E01003822,Very Low,1
2024-03-01,E01003825,Very Low,1
2024-03-01,E01003826,Medium,2
2024-03-01,E01003827,Very Low,1
2024-03-01,E01003828,Very Low,2
2024-03-01,E01003829,Medium,2
2024-03-01,E01003830,Very Low,1
2024-03-01,E01003831,Very Low,2
2024-03-01,E01003832,Very High,5
2024-03-01,E01003833,Low,1
2024-03-01,E01003834,Very Low,2
2024-03-01,E01003837,Very Low,2
2024-03-01,E01003838,Very Low,2
2024-03-01,E01003839,Very Low,4
2024-03-01,E01003840,Low,1
2024-03-01,E01003841,Medium,3
2024-03-01,E01003842,Low,4
2024-03-01,E01003843,Low,1
2024-03-01,E01003844,Very Low,3
2024-03-01,E01003845,Very Low,1
2024-03-01,E01003847,Very Low,5
2024-03-01,E01003848,Very Low,2
2024-03-01,E01003849,Very Low,2
2024-03-01,E01003851,Very Low,2
2024-03-01,E01003852,Very Low,3
2024-03-01,E01003853,Very Low,2
2024-03-01,E01003854,Very Low,1
2024-03-01,E01003855,Low,6
2024-03-01,E01003856,Very Low,2
2024-03-01,E01003858,Very Low,1
2024-03-01,E01003860,Very Low,1
2024-03-01,E01003861,Very Low,2
2024-03-01,E01003862,Low,1
2024-03-01,E01003863,Low,2
2024-03-01,E01003864,Very Low,1
2024-03-01,E01003866,Very Low,3
2024-03-01,E01003867,Very Low,5
2024-03-01,E01003868,Very Low,1
2024-03-01,E01003869,Very Low,3
2024-03-01,E01003870,Very Low,1
2024-03-01,E01003872,Very Low,2
2024-03-01,E01003873,Very Low,4
2024-03-01,E01003874,Very Low,2
2024-03-01,E01003875,Very Low,3
2024-03-01,E01003876,Very Low,9
2024-03-01,E01003878,Low,1
2024-03-01,E01003879,Very Low,1
2024-03-01,E01003880,Very Low,1
2024-03-01,E01003881,Very Low,3
2024-03-01,E01003882,Very Low,4
2024-03-01,E01003883,Very Low,3
2024-03-01,E01003884,Very Low,1
2024-03-01,E01003885,Very Low,1
2024-03-01,E01003888,Very Low,4
2024-03-01,E01003889,Very Low,1
2024-03-01,E01003890,Very Low,1
2024-03-01,E01003891,Very Low,4
2024-03-01,E01003892,Very Low,1
2024-03-01,E01003894,Very Low,2
2024-03-01,E01003895,Very Low,2
2024-03-01,E01003896,Very Low,15
2024-03-01,E01003897,Very Low,4
2024-03-01,E01003898,Very Low,2
